DatasetOutFileName,label_sample,Region,cam,DateTimeOriginal,DateTime,DOY,Hour,Minute,Temperature,Flash,ExposureTime,weather,weather_desc,cis_fold,trans_fold,holdout,cis_prod_fold,DatasetAbsPath,DatasetLocalPath
007437.JPG,strategic,CH,C02,2021:10:06 12:00:01,06/10/2021 12:00,279,12,0,0,0,0.003693054,2,snow,6,6,True,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/007437.JPG,./dataset_local/007437.png
007438.JPG,strategic,CH,C10,2021:09:05 13:00:07,05/09/2021 13:00,248,13,0,17,0,0.000845398,1,sunshine,2,3,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/007438.JPG,./dataset_local/007438.png
007439.JPG,strategic,CH,C22,2021:10:10 06:02:09,10/10/2021 06:02,283,6,2,0,1,0.06598553,0,background,1,4,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007439.JPG,./dataset_local/007439.png
007440.JPG,strategic,CH,C22,2021:10:06 06:01:26,06/10/2021 06:01,279,6,1,2,1,0.06598553,2,snow,3,4,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/007440.JPG,./dataset_local/007440.png
007441.JPG,systematic,ZA,SA08,2022:04:22 13:00:02,22/04/2022 13:00,112,13,0,10,0,0.012414,0,background,4,3,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007441.JPG,./dataset_local/007441.png
007442.JPG,strategic,ZA,SA17,2022:04:11 16:01:42,11/04/2022 16:01,101,16,1,-2,0,0.001290344,2,snow,6,6,True,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/007442.JPG,./dataset_local/007442.png
007443.JPG,strategic,ZA,SA13,2021:11:23 00:02:50,23/11/2021 00:02,327,0,2,1,1,0.06598553,3,hail,2,4,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/007443.JPG,./dataset_local/007443.png
007444.JPG,systematic,ZA,SA02,2021:11:25 09:02:24,25/11/2021 09:02,329,9,2,3,0,0.002180237,0,background,5,2,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007444.JPG,./dataset_local/007444.png
007445.JPG,systematic,CH,C18,2021:10:21 20:03:39,21/10/2021 20:03,294,20,3,0,1,0.065985535,0,background,1,5,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007445.JPG,./dataset_local/007445.png
007446.JPG,strategic,ZA,SA01,2022:04:11 12:03:26,11/04/2022 12:03,101,12,3,1,0,0.000177979,2,snow,1,2,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/007446.JPG,./dataset_local/007446.png
007447.JPG,systematic,ZA,SA14,2022:01:05 12:01:15,05/01/2022 12:01,5,12,1,21,0,0.000489441,1,sunshine,2,4,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/007447.JPG,./dataset_local/007447.png
007448.JPG,systematic,ZA,SA06,2022:05:01 20:01:32,01/05/2022 20:01,121,20,1,0,1,0.06598553,0,background,4,1,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007448.JPG,./dataset_local/007448.png
007449.JPG,strategic,CH,C15,2021:10:10 12:00:00,10/10/2021 12:00,283,12,0,10,0,0.001067871,1,sunshine,2,4,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/007449.JPG,./dataset_local/007449.png
007450.JPG,systematic,ZA,SA13,2021:11:18 13:01:53,18/11/2021 13:01,322,13,1,18,0,0.000444946,1,sunshine,2,4,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/007450.JPG,./dataset_local/007450.png
007451.JPG,systematic,ZA,SA17,2022:03:04 23:01:45,04/03/2022 23:01,63,23,1,6,1,0.065985535,0,background,6,6,True,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007451.JPG,./dataset_local/007451.png
007452.JPG,systematic,CH,C22,2021:06:25 14:03:03,25/06/2021 14:03,176,14,3,14,0,0.000711914,1,sunshine,4,4,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/007452.JPG,./dataset_local/007452.png
007453.JPG,strategic,ZA,SA05,2022:04:11 00:00:24,11/04/2022 00:00,101,0,0,-2,1,0.06598553,2,snow,5,1,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/007453.JPG,./dataset_local/007453.png
007454.JPG,systematic,CH,C21,2021:07:19 04:00:10,19/07/2021 04:00,200,4,0,7,1,0.065985535,0,background,1,2,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007454.JPG,./dataset_local/007454.png
007455.JPG,systematic,ZA,SA24,2022:04:26 08:01:57,26/04/2022 08:01,116,8,1,4,0,0.002002258,1,sunshine,3,1,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/007455.JPG,./dataset_local/007455.png
007456.JPG,systematic,ZA,SA16,2022:04:16 15:02:52,16/04/2022 15:02,106,15,2,4,0,0.00894342,0,background,5,4,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007456.JPG,./dataset_local/007456.png
007457.JPG,strategic,CH,C02,2021:09:16 14:00:00,16/09/2021 14:00,259,14,0,14,0,0.004849915,0,background,6,6,True,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007457.JPG,./dataset_local/007457.png
007458.JPG,systematic,ZA,SA20,2022:04:04 07:03:19,04/04/2022 07:03,94,7,3,3,1,0.06598553,0,background,2,1,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007458.JPG,./dataset_local/007458.png
007459.JPG,strategic,CH,C21,2021:10:06 20:04:25,06/10/2021 20:04,279,20,4,-1,1,0.06598553,2,snow,2,2,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/007459.JPG,./dataset_local/007459.png
007460.JPG,systematic,ZA,SA09,2022:01:27 04:01:19,27/01/2022 04:01,27,4,1,4,1,0.065985535,0,background,3,3,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007460.JPG,./dataset_local/007460.png
007461.JPG,systematic,ZA,SA20,2022:02:19 13:02:49,19/02/2022 13:02,50,13,2,15,0,0.001334839,0,background,3,1,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007461.JPG,./dataset_local/007461.png
007462.JPG,systematic,CH,C24,2021:10:22 18:03:07,22/10/2021 18:03,295,18,3,1,0,0.05828796,0,background,6,6,True,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007462.JPG,./dataset_local/007462.png
007463.JPG,systematic,CH,C17,2021:09:16 09:00:02,16/09/2021 09:00,259,9,0,9,0,0.0173974,0,background,4,3,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007463.JPG,./dataset_local/007463.png
007464.JPG,systematic,ZA,SA10,2022:01:19 22:00:52,19/01/2022 22:00,19,22,0,3,1,0.065985535,0,background,4,5,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007464.JPG,./dataset_local/007464.png
007465.JPG,strategic,CH,C16,2021:09:13 02:00:07,13/09/2021 02:00,256,2,0,4,1,0.065985535,0,background,1,2,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007465.JPG,./dataset_local/007465.png
007466.JPG,strategic,CH,C15,2021:07:08 12:45:01,08/07/2021 12:45,189,12,45,7,0,0.025851379,3,hail,3,4,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/007466.JPG,./dataset_local/007466.png
007467.JPG,systematic,ZA,SA24,2022:03:04 05:03:19,04/03/2022 05:03,63,5,3,11,1,0.065985535,0,background,3,1,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007467.JPG,./dataset_local/007467.png
007468.JPG,systematic,CH,C20,2021:09:23 19:03:36,23/09/2021 19:03,266,19,3,9,0,0.065985535,0,background,3,2,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007468.JPG,./dataset_local/007468.png
007469.JPG,systematic,ZA,SA05,2022:02:28 07:02:06,28/02/2022 07:02,59,7,2,7,0,0.002358215,1,sunshine,2,1,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/007469.JPG,./dataset_local/007469.png
007470.JPG,systematic,ZA,SA21,2021:11:18 21:00:28,18/11/2021 21:00,322,21,0,4,1,0.065985535,0,background,6,6,True,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007470.JPG,./dataset_local/007470.png
007471.JPG,systematic,CH,C17,2021:09:01 10:01:59,01/09/2021 10:01,244,10,1,13,0,0.000711914,1,sunshine,2,3,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/007471.JPG,./dataset_local/007471.png
007472.JPG,strategic,CH,C08,2021:09:08 12:00:01,08/09/2021 12:00,251,12,0,18,0,0.000978882,1,sunshine,6,6,True,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/007472.JPG,./dataset_local/007472.png
007473.JPG,strategic,ZA,SA14,2021:11:23 00:02:45,23/11/2021 00:02,327,0,2,1,1,0.06598553,3,hail,2,4,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/007473.JPG,./dataset_local/007473.png
007474.JPG,strategic,ZA,SA01,2021:12:16 21:03:49,16/12/2021 21:03,350,21,3,0,1,0.065985535,3,hail,5,2,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/007474.JPG,./dataset_local/007474.png
007475.JPG,systematic,ZA,SA17,2021:12:27 06:00:15,27/12/2021 06:00,361,6,0,3,0,0.024338562,0,background,6,6,True,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007475.JPG,./dataset_local/007475.png
007476.JPG,systematic,ZA,SA11,2022:02:12 22:03:36,12/02/2022 22:03,43,22,3,6,1,0.065985535,0,background,3,5,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007476.JPG,./dataset_local/007476.png
007477.JPG,strategic,CH,C02,2021:10:10 02:00:00,10/10/2021 02:00,283,2,0,-2,1,0.065985535,0,background,6,6,True,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007477.JPG,./dataset_local/007477.png
007478.JPG,strategic,ZA,SA12,2022:04:11 13:02:44,11/04/2022 13:02,101,13,2,0,0,0.000934387,2,snow,3,3,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/007478.JPG,./dataset_local/007478.png
007479.JPG,systematic,ZA,SA05,2022:03:28 10:02:56,28/03/2022 10:02,87,10,2,15,0,0.000667419,1,sunshine,3,1,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/007479.JPG,./dataset_local/007479.png
007480.JPG,systematic,ZA,SA05,2021:12:24 16:03:40,24/12/2021 16:03,358,16,3,6,0,0.003025635,0,background,4,1,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007480.JPG,./dataset_local/007480.png
007481.JPG,systematic,CH,C20,2021:08:25 15:02:12,25/08/2021 15:02,237,15,2,17,0,0.001112366,1,sunshine,5,2,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/007481.JPG,./dataset_local/007481.png
007482.JPG,systematic,CH,C21,2021:10:08 18:04:45,08/10/2021 18:04,281,18,4,5,0,0.02064551,0,background,2,2,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007482.JPG,./dataset_local/007482.png
007483.JPG,strategic,CH,C22,2021:07:08 12:54:54,08/07/2021 12:54,189,12,54,8,0,0.01957764,3,hail,4,4,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/007483.JPG,./dataset_local/007483.png
007484.JPG,systematic,ZA,SA13,2022:03:21 11:01:25,21/03/2022 11:01,80,11,1,3,0,0.009744324,0,background,2,4,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007484.JPG,./dataset_local/007484.png
007485.JPG,systematic,CH,C20,2021:09:15 11:02:06,15/09/2021 11:02,258,11,2,13,0,0.001379333,1,sunshine,1,2,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/007485.JPG,./dataset_local/007485.png
007486.JPG,systematic,CH,C17,2021:06:25 01:00:58,25/06/2021 01:00,176,1,0,5,1,0.065985535,0,background,2,3,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007486.JPG,./dataset_local/007486.png
007487.JPG,systematic,CH,C20,2021:10:19 11:00:08,19/10/2021 11:00,292,11,0,11,0,0.002091248,0,background,2,2,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007487.JPG,./dataset_local/007487.png
007488.JPG,systematic,ZA,SA07,2022:03:03 12:00:48,03/03/2022 12:00,62,12,0,16,0,0.000978882,0,background,4,2,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007488.JPG,./dataset_local/007488.png
007489.JPG,systematic,ZA,SA08,2021:12:24 19:04:02,24/12/2021 19:04,358,19,4,3,1,0.065985535,3,hail,4,3,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/007489.JPG,./dataset_local/007489.png
007490.JPG,systematic,ZA,SA09,2022:03:09 20:03:19,09/03/2022 20:03,68,20,3,4,1,0.065985535,0,background,4,3,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007490.JPG,./dataset_local/007490.png
007491.JPG,systematic,ZA,SA02,2022:01:16 11:01:45,16/01/2022 11:01,16,11,1,9,0,0.008720947,0,background,3,2,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007491.JPG,./dataset_local/007491.png
007492.JPG,strategic,ZA,SA05,2021:11:22 22:02:22,22/11/2021 22:02,326,22,2,1,1,0.06598553,3,hail,4,1,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/007492.JPG,./dataset_local/007492.png
007493.JPG,strategic,CH,C05,2021:08:19 13:00:00,19/08/2021 13:00,231,13,0,17,0,0.001512817,0,background,2,1,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007493.JPG,./dataset_local/007493.png
007494.JPG,systematic,ZA,SA07,2021:11:23 12:04:04,23/11/2021 12:04,327,12,4,9,0,0.003470581,0,background,5,2,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007494.JPG,./dataset_local/007494.png
007495.JPG,systematic,ZA,SA15,2021:11:23 20:02:38,23/11/2021 20:02,327,20,2,2,1,0.065985535,0,background,4,5,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007495.JPG,./dataset_local/007495.png
007496.JPG,systematic,CH,C19,2021:08:09 14:03:44,09/08/2021 14:03,221,14,3,25,0,0.001334839,0,background,3,3,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007496.JPG,./dataset_local/007496.png
007497.JPG,systematic,ZA,SA22,2021:12:13 22:01:43,13/12/2021 22:01,347,22,1,10,1,0.065985535,0,background,4,2,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007497.JPG,./dataset_local/007497.png
007498.JPG,systematic,CH,C17,2021:08:21 08:04:39,21/08/2021 08:04,233,8,4,13,0,0.002135742,1,sunshine,4,3,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/007498.JPG,./dataset_local/007498.png
007499.JPG,systematic,ZA,SA18,2022:01:28 14:02:58,28/01/2022 14:02,28,14,2,11,0,0.003025635,0,background,6,6,True,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007499.JPG,./dataset_local/007499.png
007500.JPG,systematic,CH,C22,2021:08:28 20:04:27,28/08/2021 20:04,240,20,4,5,1,0.06598553,0,background,3,4,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007500.JPG,./dataset_local/007500.png
007501.JPG,systematic,CH,C17,2021:08:05 08:01:55,05/08/2021 08:01,217,8,1,6,0,0.018376282,0,background,5,3,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007501.JPG,./dataset_local/007501.png
007502.JPG,systematic,ZA,SA17,2022:01:08 18:02:36,08/01/2022 18:02,8,18,2,5,0,0.024783508,0,background,6,6,True,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007502.JPG,./dataset_local/007502.png
007503.JPG,systematic,CH,C22,2021:09:23 12:04:35,23/09/2021 12:04,266,12,4,20,0,0.001023376,1,sunshine,2,4,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/007503.JPG,./dataset_local/007503.png
007504.JPG,systematic,ZA,SA14,2022:02:21 09:02:48,21/02/2022 09:02,52,9,2,15,0,0.001468323,1,sunshine,4,4,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/007504.JPG,./dataset_local/007504.png
007505.JPG,systematic,ZA,SA20,2022:01:06 19:01:09,06/01/2022 19:01,6,19,1,4,1,0.065985535,0,background,2,1,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007505.JPG,./dataset_local/007505.png
007506.JPG,systematic,ZA,SA10,2022:05:02 00:00:50,02/05/2022 00:00,122,0,0,-1,1,0.06598553,0,background,1,5,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007506.JPG,./dataset_local/007506.png
007507.JPG,strategic,ZA,SA02,2021:12:16 19:01:37,16/12/2021 19:01,350,19,1,0,1,0.065985535,3,hail,2,2,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/007507.JPG,./dataset_local/007507.png
007508.JPG,systematic,ZA,SA17,2022:01:18 03:00:10,18/01/2022 03:00,18,3,0,4,1,0.065985535,0,background,6,6,True,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007508.JPG,./dataset_local/007508.png
007509.JPG,strategic,CH,C22,2021:10:10 23:02:22,10/10/2021 23:02,283,23,2,1,1,0.06598553,0,background,3,4,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007509.JPG,./dataset_local/007509.png
007510.JPG,systematic,CH,C22,2021:10:07 01:01:33,07/10/2021 01:01,280,1,1,1,1,0.06598553,2,snow,1,4,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/007510.JPG,./dataset_local/007510.png
007511.JPG,strategic,ZA,SA11,2022:04:17 21:02:05,17/04/2022 21:02,107,21,2,-3,1,0.06598553,2,snow,5,5,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/007511.JPG,./dataset_local/007511.png
007512.JPG,strategic,CH,C08,2021:10:10 01:00:00,10/10/2021 01:00,283,1,0,-2,1,0.065985535,0,background,6,6,True,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007512.JPG,./dataset_local/007512.png
007513.JPG,systematic,ZA,SA08,2022:02:23 05:02:28,23/02/2022 05:02,54,5,2,5,1,0.065985535,0,background,1,3,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007513.JPG,./dataset_local/007513.png
007514.JPG,systematic,ZA,SA03,2021:12:01 16:00:12,01/12/2021 16:00,335,16,0,11,0,0.001601807,0,background,5,5,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007514.JPG,./dataset_local/007514.png
007515.JPG,systematic,CH,C18,2021:07:03 10:01:53,03/07/2021 10:01,184,10,1,17,0,0.001112366,1,sunshine,3,5,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/007515.JPG,./dataset_local/007515.png
007516.JPG,systematic,ZA,SA22,2021:12:05 14:04:58,05/12/2021 14:04,339,14,4,15,0,0.002224731,0,background,4,2,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007516.JPG,./dataset_local/007516.png
007517.JPG,systematic,CH,C20,2021:08:05 03:00:12,05/08/2021 03:00,217,3,0,5,1,0.065985535,0,background,1,2,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007517.JPG,./dataset_local/007517.png
007518.JPG,systematic,CH,C18,2021:08:13 17:00:41,13/08/2021 17:00,225,17,0,20,0,0.003960022,0,background,3,5,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007518.JPG,./dataset_local/007518.png
007519.JPG,systematic,ZA,SA25,2022:03:23 00:02:33,23/03/2022 00:02,82,0,2,10,1,0.06598553,0,background,4,3,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007519.JPG,./dataset_local/007519.png
007520.JPG,strategic,ZA,SA08,2021:11:23 01:02:54,23/11/2021 01:02,327,1,2,1,1,0.06598553,0,background,2,3,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007520.JPG,./dataset_local/007520.png
007521.JPG,strategic,CH,C21,2021:10:13 17:01:02,13/10/2021 17:01,286,17,1,-1,0,0.000711914,2,snow,1,2,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/007521.JPG,./dataset_local/007521.png
007522.JPG,strategic,CH,C12,2021:08:11 12:00:00,11/08/2021 12:00,223,12,0,18,0,0.000622925,1,sunshine,3,1,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/sunshine/007522.JPG,./dataset_local/007522.png
007523.JPG,systematic,ZA,SA19,2022:03:23 19:02:34,23/03/2022 19:02,82,19,2,3,1,0.06598553,0,background,6,6,True,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007523.JPG,./dataset_local/007523.png
007524.JPG,systematic,CH,C20,2021:08:16 14:00:15,16/08/2021 14:00,228,14,0,14,0,0.012058044,0,background,2,2,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007524.JPG,./dataset_local/007524.png
007525.JPG,strategic,ZA,SA19,2022:04:11 12:00:37,11/04/2022 12:00,101,12,0,0,0,0.001690796,2,snow,6,6,True,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/007525.JPG,./dataset_local/007525.png
007526.JPG,strategic,ZA,SA05,2022:04:11 22:00:30,11/04/2022 22:00,101,22,0,-4,1,0.06598553,2,snow,1,1,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/007526.JPG,./dataset_local/007526.png
007527.JPG,systematic,ZA,SA04,2021:12:19 10:01:48,19/12/2021 10:01,353,10,1,9,0,0.00115686,0,background,4,1,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007527.JPG,./dataset_local/007527.png
007528.JPG,strategic,ZA,SA19,2022:04:17 09:01:39,17/04/2022 09:01,107,9,1,0,0,0.002358215,2,snow,6,6,True,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/007528.JPG,./dataset_local/007528.png
007529.JPG,systematic,ZA,SA23,2021:12:27 12:00:59,27/12/2021 12:00,361,12,0,12,0,0.001690796,0,background,2,4,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007529.JPG,./dataset_local/007529.png
007530.JPG,strategic,CH,C20,2021:10:10 07:02:20,10/10/2021 07:02,283,7,2,-3,1,0.065985535,0,background,2,2,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007530.JPG,./dataset_local/007530.png
007531.JPG,systematic,ZA,SA22,2021:11:17 21:04:13,17/11/2021 21:04,321,21,4,18,1,0.065985535,0,background,1,2,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007531.JPG,./dataset_local/007531.png
007532.JPG,systematic,ZA,SA04,2021:12:20 11:02:02,20/12/2021 11:02,354,11,2,5,0,0.003604065,3,hail,5,1,False,4,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/007532.JPG,./dataset_local/007532.png
007533.JPG,systematic,CH,C20,2021:08:19 00:00:47,19/08/2021 00:00,231,0,0,4,1,0.065985535,0,background,2,2,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007533.JPG,./dataset_local/007533.png
007534.JPG,systematic,ZA,SA09,2022:01:04 06:02:20,04/01/2022 06:02,4,6,2,3,0,0.028031616,0,background,1,3,False,6,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007534.JPG,./dataset_local/007534.png
007535.JPG,systematic,CH,C22,2021:10:05 08:01:26,05/10/2021 08:01,278,8,1,7,0,0.02304822,0,background,3,4,False,1,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007535.JPG,./dataset_local/007535.png
007536.JPG,systematic,ZA,SA09,2021:11:23 14:04:34,23/11/2021 14:04,327,14,4,0,0,0.00894342,3,hail,3,3,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/hail/007536.JPG,./dataset_local/007536.png
007537.JPG,systematic,ZA,SA24,2022:03:01 02:02:57,01/03/2022 02:02,60,2,2,10,1,0.065985535,0,background,3,1,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007537.JPG,./dataset_local/007537.png
007538.JPG,systematic,ZA,SA14,2021:11:29 00:03:34,29/11/2021 00:03,333,0,3,3,1,0.065985535,0,background,5,4,False,5,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007538.JPG,./dataset_local/007538.png
007539.JPG,systematic,ZA,SA12,2022:01:18 23:01:05,18/01/2022 23:01,18,23,1,7,1,0.065985535,0,background,3,3,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007539.JPG,./dataset_local/007539.png
007540.JPG,strategic,ZA,SA14,2022:04:11 11:02:15,11/04/2022 11:02,101,11,2,0,0,0.004493958,2,snow,1,4,False,3,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/snow/007540.JPG,./dataset_local/007540.png
007541.JPG,systematic,CH,C23,2021:08:18 02:02:07,18/08/2021 02:02,230,2,2,6,1,0.06598553,0,background,3,3,False,2,/mnt/synas/ngb/AI_DATASETS/zenodo_10137731_weather_ct/images/background4/007541.JPG,./dataset_local/007541.png
